node,lan,text
Q6359752,en,16th TVyNovelas Awards
Q4632047,en,24th World Scout Jamboree
Q65242444,en,Diving at the 2020 Summer Olympics – Men's synchronized 10 metre platform
Q7892540,en,United States involvement in the Mexican Revolution
Q55602348,en,2018 IAAF World U20 Championships – Women's 3000 metres steeplechase
Q65242405,en,Gymnastics at the 2020 Summer Olympics – Men's horizontal bar
Q4808405,en,Assam separatist movements
Q4581199,en,1983 South American Junior Championships in Athletics
Q107177113,en,Somaliland War of Independence
Q33105995,en,Open water swimming at the 2017 World Aquatics Championships – Team
Q107042242,en,Miss World 2021
Q4617858,en,2010 Micronesian Games
Q47483751,en,2017 Semuliki attack
Q4870260,en,Battle of Alfambra
Q4563052,en,1932 NFL Playoff Game
Q18713,en,Curling at the 2010 Winter Olympics – Women's tournament
Q572793,en,1978 Indianapolis 500
Q3632218,en,1984 Brit Awards
Q2880108,en,Miss Continente Americano 2006
Q20312530,en,2014 Gambian coup d'état attempt
Q48608163,en,Weightlifting at the 2018 Commonwealth Games
Q9016315,en,1994 South American Games
Q4583219,en,1986 South American Games
Q54958217,en,Hurricane Bud (2018)
Q60792490,en,1977 Angolan coup d'état attempt
Q4872145,en,Battle of Quebracho Herrado
Q18985014,en,37th International Emmy Awards
Q4611460,en,2008 MTV Video Music Brazil
Q256529,en,Biathlon at the 2006 Winter Olympics – Men's mass start
Q9361532,en,Triathlon at the 2010 Summer Youth Olympics – Girls'
Q27978502,en,2016 FINA World Swimming Championships (25 m) – 4 × 50 metre mixed medley relay
Q27978629,en,2016 FINA World Swimming Championships (25 m) – Men's 50 metre butterfly
Q4871366,en,Battle of Kafr El Dawwar
Q11918797,en,2003 Spanish local elections
Q4583876,en,1987 Rugby World Cup Final
Q11918794,en,1979 Spanish local elections
Q11915297,en,Siege of Barcelona (801)
Q11915301,en,Conquest of Murcia (1265–66)
Q18008303,en,Crusade of Tedelis
Q2886888,en,Battle of Cambrils
Q4895264,en,National Music Prize (Catalonia)
Q2889149,en,Battle of Llucmajor
Q2997849,en,Corpus de Sang
Q4897124,en,Burgos trials
Q1442421,en,Vic bombing
Q9063028,en,Events of 6 October
Q11918799,en,1987 Spanish local elections
Q11918798,en,1999 Spanish local elections
Q7396810,en,Sack of Mahón
Q2890143,en,Naval Battle of Tarragona (July 1641)
Q577948,en,Battle of Tarragona (August 1641)
Q3849435,en,Sentencia Arbitral de Guadalupe
Q7510202,en,Siege of Lleida (1644)
Q2888259,en,Battle of Castellón
Q3486014,en,Siege of Roses (1794–1795)
Q2889607,en,Battle of Peyrestortes
Q4849818,en,Balaguer Offensive
Q3781410,en,Battle of Albesa
Q8961628,en,Magdalena Festival
Q14521476,en,¡Cu-Cut! incident
Q3324136,en,Brest Charter
Q2992093,en,Concordat of 1953
Q7308549,en,Capture of Regina Trench
Q3931615,en,1976 Spanish political reform referendum
Q2889395,en,Battle of Montjuïc (1705)
Q28380,en,1991 Spanish local elections
Q2890887,en,Battle of the Col de Panissars
Q7843235,en,Tripartite Accord (1988)
Q8355041,en,Landing at Barcelona (1704)
Q5654256,en,Independence of Central America
Q4890954,en,Segovia prison break
Q3328100,en,Casas Viejas incident
Q2889282,en,Battle of Martorell (1641)
Q3109574,en,Sanjurjada
Q3813618,en,July 1936 military uprising in Barcelona
Q3486021,en,Siege of Salses
Q14508702,en,1983 Spanish local elections
Q40439,en,1995 Spanish local elections
Q3066445,en,Siege of Algeciras (1342–1344)
Q3486057,en,Siege of Xàtiva (1707)
Q18008024,en,Siege of Tortosa (1708)
Q11909584,en,Liceu bombing
Q4870274,en,Battle of Almenara (1521)
Q958133,en,Battle of Oriola (1521)
Q59456374,en,6th Feroz Awards
Q4601939,en,Gran Hermano (Spanish TV series)
Q4870695,en,Battle of Cerrito
Q4872673,en,Battle of Vilcapugio
Q253511,en,Pasapalabra
Q5644287,en,Hamburg 1910 chess tournament
Q3091100,en,Jaca uprising
Q8187863,en,Acusados
Q3826133,en,1989 attack on La Tablada barracks
Q3137525,en,Alt Empordà fires of 2012
Q4604476,en,2005 Korfball European Bowl
Q5827454,en,2007 Madrilenian regional election
Q7510092,en,Siege of Hostalric
Q576599,en,Freestyle skiing at the 2006 Winter Olympics – Men's aerials
Q17077572,en,2015 Madrilenian regional election
Q45347017,en,32nd Goya Awards
Q14976732,en,Field hockey at the 1992 Summer Olympics – Women's tournament
Q614342,en,4th Gaudí Awards
Q2353212,en,Siege of Avignon (1226)
Q5647362,en,Handel Commemoration
Q8351618,en,Assassination of the Marquesses of Urquijo
Q3817525,en,2011 Madrilenian regional election
Q587163,en,Siege of Minerve
Q4630817,en,20th Tony Awards
Q18015492,en,1868 Barcelona Workers' Congress
Q52221665,en,La Manada rape case
Q3813624,en,Killing of Lasa and Zabala
Q11680256,en,Bombardment of Barcelona (1842)
Q15066740,en,522 Spanish Martyrs
Q105774630,en,2021 Mogadishu suicide car bombing
Q4873029,en,Battle of the Trent
Q4870220,en,Affair of Agbeluvoe
Q4870740,en,Affair of Khra
Q4871924,en,Battle of Nsanakong
Q4871507,en,Battle of Kusseri
Q4872627,en,Battle of Ukoko
Q4871293,en,Battle of Jabassi
Q7443088,en,Second Battle of Garua
Q4871891,en,Battle of Ngaundere
Q4818177,en,Attempts at reconciliation in Somalia (1991–2004)
Q4891951,en,2008 Copa del Rey de Baloncesto
Q3572515,en,Cincomarzada
Q612176,en,Battle of Alcolea (1868)
Q19428848,en,2015 Barcelona City Council election
Q10974742,en,"Iglesia de la Compañía de Jesús, Cusco"
Q3751485,en,Battle of Oriamendi
Q3097919,en,Capture of Fort Bute
Q3355796,en,Battle of Mobile (1781)
Q105813896,en,2021 Bata explosions
Q4951776,en,Boxing at the 1928 Summer Olympics – Middleweight
Q3100145,en,The Tribute of the Three Cows
Q739048,en,Córdoba offensive
Q5384326,en,Equestrian at the 1928 Summer Olympics – Team dressage
Q5384328,en,Equestrian at the 1928 Summer Olympics – Team jumping
Q5384327,en,Equestrian at the 1928 Summer Olympics – Team eventing
Q4870245,en,Battle of Albarracín
Q8250658,en,Bombing of Xàtiva
Q3628324,en,Athletics at the 1924 Summer Olympics – Men's team cross country
Q7371962,en,Rowing at the 1924 Summer Olympics – Men's eight
Q16245705,en,2015 Andalusian regional election
Q41730719,en,2017 demonstration against Catalan independence
Q3181920,en,Badajoz massacre
Q20921814,en,2007 Madrid City Council election
Q24943479,en,Cárcel Modelo massacre
Q7500685,en,Shooting at the 1920 Summer Olympics – Men's trap
Q20706649,en,Free Way to the Catalan Republic
Q48266622,en,2018 Golden Globe Race
Q7371956,en,Rowing at the 1924 Summer Olympics – Men's coxed four
Q19593648,en,Egypt Economic Development Conference
Q1343057,en,Siege of Santuario de Nuestra Señora de la Cabeza
Q3628350,en,Athletics at the 1920 Summer Olympics – Men's team cross country
Q47011792,en,Murder of Diana Quer
Q5384322,en,Equestrian at the 1924 Summer Olympics – Team jumping
Q5384321,en,Equestrian at the 1924 Summer Olympics – Team eventing
Q16975549,en,2015 Extremaduran regional election
Q1136414,en,Battle of Havana (1748)
Q5443028,en,Fencing at the 1924 Summer Olympics – Men's épée
Q8037813,en,Wrestling at the 1924 Summer Olympics – Men's Greco-Roman light heavyweight
Q30325209,en,2017 vote of no confidence in the government of Mariano Rajoy
Q2406754,en,Battle of Truillas
Q7371957,en,Rowing at the 1924 Summer Olympics – Men's coxed pair
Q7371958,en,Rowing at the 1924 Summer Olympics – Men's coxless four
Q5624236,en,Gymnastics at the 1924 Summer Olympics – Men's sidehorse vault
Q5624249,en,Gymnastics at the 1928 Summer Olympics – Men's vault
Q18572274,en,Fourteenth Ordinary General Assembly of the Synod of Bishops
Q5443029,en,Fencing at the 1924 Summer Olympics – Women's foil
Q19428852,en,2015 Castilian-Manchegan regional election
Q19921277,en,2003 Madrid City Council election
Q3817614,en,Battle of Villarrobledo
Q1312163,en,Castelldefels train accident
Q8349132,en,Council of Tarragona
Q4871629,en,Battle of Maella
Q6876134,en,Miss America protest
Q14270315,en,Swimming at the 2013 World Aquatics Championships – Men's 200 metre butterfly
Q1584433,en,2013 Copa del Rey de Baloncesto
Q17072844,en,Water polo at the 2015 European Games
Q3302805,en,Battle of Aqbat al-Bakr
Q4543417,en,Cafetería Rolando bombing
Q15986554,en,Operation Garzón
Q20947759,en,Battle of Villar de los Navarros
Q1114300,en,Battle of Fontenay-le-Comte
Q7059296,en,Northern theater of the American Revolutionary War after Saratoga
Q1108787,en,Battle of Luçon
Q6367061,en,37th Ariel Awards
Q6367055,en,38th Ariel Awards
Q85614721,en,Barçagate
Q54237573,en,60th Ariel Awards
Q18015074,en,1865 Barcelona Workers' Congress
Q939819,en,Valencia Metro derailment
Q76880907,en,7th Feroz Awards
Q2984802,en,Battle of Lai
Q67440373,en,2019 Kabul University bombing
Q5172388,en,Corporals killings
Q30904418,en,59th Ariel Awards
Q15710956,en,Third Extraordinary General Assembly of the Synod of Bishops
Q6142905,en,1604 Arica earthquake
Q42860559,en,Altsasu incident (2016)
Q36230388,en,Charlottesville car attack
Q24913771,en,2011 Inter-Continental Hotel Kabul attack
Q4638708,en,48th Tony Awards
Q60527789,en,73rd Tony Awards
Q2256679,en,2011 IKF World Korfball Championship
Q30595427,en,17th Ariel Awards
Q3149120,en,Polish Immortal
Q63185619,en,Japan Airlines food poisoning incident
Q7096876,en,Operation Catechism
Q5443027,en,Fencing at the 1924 Summer Olympics – Men's team épée
Q4870279,en,Battle of Alsasua
Q3755370,en,Battle of Artaza
Q3755395,en,First Battle of Arquijas
Q1222317,en,Field hockey at the 2004 Summer Olympics – Women's tournament
Q4889871,en,Siege of Burriana
Q3096663,en,Adriatic campaign of 1807–1814
Q2890664,en,Raid on Mount's Bay
Q4890612,en,Siege of Al-Dāmūs
Q4106943,en,Cycling at the 1904 Summer Olympics – 5 miles
Q1222306,en,Field hockey at the 2000 Summer Olympics – Women's tournament
Q659716,en,Field hockey at the 2000 Summer Olympics – Men's tournament
Q14971555,en,Field hockey at the 1992 Summer Olympics – Men's tournament
Q4871198,en,Battle of Hefei (208)
Q859344,en,Sailing at the 1900 Summer Olympics – .5 to 1 ton
Q16336122,en,1896 Barcelona Corpus Christi procession bombing
Q3277366,en,Siege of Puebla (1863)
Q5176240,en,Council House Fight
Q2890236,en,Battle of Torà
Q2878470,en,Battle of Morella
Q13636891,en,Boxing at the 1920 Summer Olympics – Light heavyweight
Q2825911,en,Clichy Affair
Q5624225,en,Gymnastics at the 1920 Summer Olympics – Men's team
Q5624223,en,Gymnastics at the 1920 Summer Olympics – Men's artistic individual all-around
Q4951750,en,Boxing at the 1920 Summer Olympics – Featherweight
Q4951756,en,Boxing at the 1920 Summer Olympics – Lightweight
Q5443020,en,Fencing at the 1920 Summer Olympics – Men's team sabre
Q5384318,en,Equestrian at the 1924 Summer Olympics – Individual dressage
Q5384316,en,Equestrian at the 1920 Summer Olympics – Team jumping
Q7371953,en,Rowing at the 1920 Summer Olympics – Men's eight
Q7500648,en,Shooting at the 1912 Summer Olympics – Men's team rifle
Q7500638,en,"Shooting at the 1912 Summer Olympics – Men's 300 metre military rifle, three positions"
Q8037800,en,Wrestling at the 1920 Summer Olympics – Men's Greco-Roman middleweight
Q5384315,en,Equestrian at the 1920 Summer Olympics – Team eventing
Q4951749,en,Boxing at the 1920 Summer Olympics – Bantamweight
Q5384313,en,Equestrian at the 1920 Summer Olympics – Individual jumping
Q7371947,en,Rowing at the 1920 Summer Olympics – Men's coxed four
Q18702057,en,2015 Copa del Rey de Baloncesto
Q7979921,en,Weightlifting at the 1920 Summer Olympics – Men's 75 kg
Q12808090,en,Weightlifting at the 1920 Summer Olympics – Men's +82.5 kg
Q23002979,en,"Liberation of Serbia, Albania and Montenegro (1918)"
Q7371951,en,Rowing at the 1920 Summer Olympics – Men's double sculls
Q7371946,en,"Rowing at the 1912 Summer Olympics – Men's coxed four, inriggers"
Q7371950,en,Rowing at the 1920 Summer Olympics – Men's coxed pair
Q4443735,en,Archery at the 1908 Summer Olympics – Men's Continental style
Q5624222,en,Gymnastics at the 1912 Summer Olympics – Men's team
Q3526172,en,Athletics at the 1912 Summer Olympics – Men's hammer throw
Q4106944,en,Cycling at the 1908 Summer Olympics – Men's 660 yards
Q5624227,en,"Gymnastics at the 1920 Summer Olympics – Men's team, free system"
Q4443744,en,"Shooting at the 1908 Summer Olympics – Men's military rifle, team"
Q4148460,en,Wrestling at the 1908 Summer Olympics – Men's Greco-Roman middleweight
Q8037821,en,Wrestling at the 1924 Summer Olympics – Men's freestyle light heavyweight
Q7371960,en,Rowing at the 1924 Summer Olympics – Men's double sculls
Q7371945,en,Rowing at the 1912 Summer Olympics – Men's coxed four
Q5168237,en,2006 Copa del Rey de Baloncesto
Q4889205,en,2009 Copa del Rey de Baloncesto
Q3824275,en,2007 Supercopa de España de Baloncesto
Q5198318,en,Cycling at the 1924 Summer Olympics – Men's team pursuit
Q662887,en,Freestyle skiing at the 2006 Winter Olympics – Women's aerials
Q850196,en,Freestyle skiing at the 2006 Winter Olympics – Women's moguls
Q5198322,en,Cycling at the 1928 Summer Olympics – Men's tandem
Q5198323,en,Cycling at the 1928 Summer Olympics – Men's team pursuit
Q3822861,en,Battle of Serravalle (1544)
Q3267968,en,Fight for the Larzac
Q5198311,en,Cycling at the 1920 Summer Olympics – Men's team pursuit
Q3827850,en,Vijaydurg Fort
Q3755364,en,Battle of Mendaza
Q3777641,en,Miami Showband killings
Q861735,en,Gymnastics at the 1904 Summer Olympics – Men's team
Q3822493,en,2010 Copa del Rey de Baloncesto
Q4870973,en,Battle of Épila
Q5365297,en,Ellichpur District
Q7443529,en,Second siege of Gibraltar
Q3332396,en,Fenian Rising
Q1046518,en,Rowing at the 1904 Summer Olympics – Men's eight
Q4124536,en,Wrestling at the 1908 Summer Olympics – Men's freestyle heavyweight
Q11705183,en,1981 Tour of the Basque Country
Q868210,en,Wrestling at the 1908 Summer Olympics – Men's Greco-Roman light heavyweight
Q18741088,en,2016 Copa del Rey de Baloncesto
Q4124532,en,Wrestling at the 1908 Summer Olympics – Men's freestyle bantamweight
Q4124533,en,Wrestling at the 1908 Summer Olympics – Men's freestyle featherweight
Q4871364,en,Battle of Kahe
Q858595,en,Sailing at the 1900 Summer Olympics – 0 to .5 ton
Q858604,en,Sailing at the 1900 Summer Olympics – 1 to 2 ton
Q7901464,en,Uruguayan Immortal
Q861276,en,Archery at the 1904 Summer Olympics – Men's team round
Q861234,en,Archery at the 1904 Summer Olympics – Men's double York round
Q861266,en,Archery at the 1904 Summer Olympics – Men's double American round
Q861285,en,Archery at the 1904 Summer Olympics – Women's double Columbia round
Q861257,en,Archery at the 1904 Summer Olympics – Women's double National round
Q858601,en,Sailing at the 1900 Summer Olympics – 2 to 3 ton
Q859408,en,Sailing at the 1900 Summer Olympics – 10 to 20 ton
Q1185626,en,Athletics at the 1904 Summer Olympics – Men's discus throw
Q5452515,en,First Battle of Garua
Q4872532,en,Battle of Tepe
Q15275784,en,Second Battle of Edea
Q5452513,en,First Battle of Edea
Q5452520,en,First Battle of Jaunde
Q16825060,en,Bussa rebellion
Q7510251,en,Siege of Mora
Q660025,en,Battle of Papudo
Q664379,en,Weightlifting at the 1904 Summer Olympics – Men's two hand lift
Q1050257,en,Rackets at the 1908 Summer Olympics – Men's singles
Q7973552,en,Water motorsports at the 1908 Summer Olympics – Class B
Q7973549,en,Water motorsports at the 1908 Summer Olympics – Class A
Q1046247,en,Rowing at the 1904 Summer Olympics – Men's coxless four
Q859615,en,Diving at the 1904 Summer Olympics – Platform
Q860160,en,Wrestling at the 1904 Summer Olympics – Men's freestyle light flyweight
Q859623,en,Wrestling at the 1904 Summer Olympics – Men's freestyle bantamweight
Q860204,en,Wrestling at the 1904 Summer Olympics – Men's freestyle featherweight
Q860195,en,Wrestling at the 1904 Summer Olympics – Men's freestyle heavyweight
Q29831596,en,55th Ariel Awards
Q7301565,en,Reavey and O'Dowd killings
Q28404230,en,57th Ariel Awards
Q24261058,en,58th Ariel Awards
Q4871788,en,Battle of Montmeló
Q2890637,en,First Battle of the Corunna Road
Q4871030,en,Battle of Formentera
Q9094969,en,1970 Tour of the Basque Country
Q4871998,en,Battle of Paterna
Q3755384,en,Battle of Alegría de Álava
Q4609485,en,2007 UEFA–CAF Meridian Cup
Q4872897,en,Battle of the Counts
Q4871519,en,Battle of La Rochelle (1419)
Q3403837,en,Taking of Pando
Q372925,en,Ski jumping at the 2006 Winter Olympics – Normal hill individual
Q4871323,en,Battle of Jenné
Q855162,en,Hamdania incident
Q4870503,en,Battle of Bloody Gulch
Q861220,en,Weightlifting at the 1904 Summer Olympics – Men's all-around dumbbell
Q4562817,en,Battle of Tara (Ireland)
Q3628374,en,Athletics at the 1912 Summer Olympics – Men's team cross country
Q19691931,en,Battle of Sarrin (March–April 2015)
Q4001387,en,Mediterranean U-boat campaign of World War I
Q4677362,en,Action of 4 April 1918
Q24039848,en,Monte Tchota massacre
Q26898964,en,Western al-Bab offensive (October–November 2016)
Q4870595,en,Battle of Burnt Corn
Q8350798,en,2014 Copa del Rey de Baloncesto
Q5103728,en,Choctaw Trail of Tears
Q7839999,en,Trial of the Detectives
Q2102047,en,Shepherd's Bush murders
Q4582381,en,1985 Masters Tournament
Q12808124,en,1993 Masters Tournament
Q24197369,en,2017 Masters Tournament
Q16820726,en,Explosion in Bergen 1944
Q6954884,en,NOKAS robbery
Q11982265,en,Kråkerøy speech
Q5684126,en,Havørn Accident
Q23936619,en,CHC Helikopter Service Flight 241
Q1766620,en,Jakten på Odin
Q923912,en,Speed skating at the 1976 Winter Olympics – Men's 1500 metres
Q2044502,en,Orderud case
Q745411,en,2009 West Java earthquake
Q3735267,en,Attempted assassination of Leonid Brezhnev
Q28719213,en,2016 Norwegian Football Cup Final
Q60796481,en,2018 Norwegian Football Cup Final
Q1005155,en,Speed skating at the 1988 Winter Olympics – Men's 5000 metres
Q4565220,en,1943 Filipstad explosion
Q2102030,en,2006 U.S. Open (golf)
Q1777615,en,2006 Masters Tournament
Q7998696,en,Widerøe Flight 839
Q7998695,en,Widerøe Flight 744
Q6514477,en,Widerøe Flight 933
Q7107032,en,Oslo Mosquito raid
Q6067932,en,Iraq spring fighting of 2008
Q5441655,en,Feldmann case
Q2889775,en,Battle of Rheinberg
Q7018976,en,Newport Rising
Q3498565,en,FIS Nordic World Ski Championships 2011 – Men's 30 kilometre pursuit
Q3499389,en,FIS Nordic World Ski Championships 2011 – Men's 50 kilometre freestyle
Q48836979,en,2016 World Long Distance Mountain Running Championships
